InChI_Key,set,smiles,molecule_chembl_id,molwt,scf,id,ina_dir
IXSFZRBZSXVBNZ-UHFFFAOYSA-N,PubChem,CCOC(=O)N1CCN(C(=O)CN(c2ccc(OC)c(OC)c2)S(C)(=O)=O)CC1,CHEMBL1902583,429.4950000000002,CCCC(C)C1CCC(C(C)CC(C2CCC(CC)C(CC)C2)C(C)(C)C)CC1,DCM-11383,/tmp/temp/ina_vdni7tn2
NTRFHBXEFZTSGC-UHFFFAOYSA-N,PubChem,O=C(Cn1ncn2c(cc3cc(F)ccc32)c1=O)N1CCC2(CC1)OCCO2,CHEMBL1878749,386.38300000000027,CC1CCC2C(C1)CC1C(C)C(CC(C)C3CCC4(CCCC4)CC3)CCC21,DCM-71287,/tmp/temp/ina_vdni7tn2
JDTMUJBWSGNMGR-UHFFFAOYSA-N,Novartis,O=[N+]([O-])c1ccc(Oc2ccccc2)cc1,CHEMBL2270114,215.208,CC(C)C1CCC(CC2CCCCC2)CC1,DCM-119050,/tmp/temp/ina_vdni7tn2
CCQGSTBZEUFTMP-UHFFFAOYSA-N,PubChem,CC(C)c1nc(SCC(=O)NC(=O)NC(C)(C)C)n[nH]1,CHEMBL1459906,299.40000000000003,CC(CCC1CCC(C(C)C)C1)CC(C)CC(C)(C)C,DCM-58997,/tmp/temp/ina_vdni7tn2
GOMUFXZBBYUJBO-UHFFFAOYSA-N,PubChem,Cc1ccccc1NC(=O)CSc1nnc(Cc2cccn2C)n1-c1ccc(F)cc1,CHEMBL1384527,435.5280000000002,CC1CCC(C2C(CCC(C)CC3CCCCC3C)CCC2CC2CCCC2C)CC1,DCM-6552,/tmp/temp/ina_vdni7tn2
RAJOIMRTJPJNLY-UHFFFAOYSA-N,PubChem,CCOc1ccc(-c2noc(CCC(=O)NC3CCCC3)n2)cc1OC,CHEMBL1871848,359.42600000000016,CCCC1CCC(C2CCC(CCC(C)CC3CCCC3)C2)CC1CC,DCM-67988,/tmp/temp/ina_vdni7tn2
RFBXJUHBNIOBBV-UHFFFAOYSA-N,PubChem,CCCCn1c(N)c(N(CCOC)C(=O)CSc2ccc([N+](=O)[O-])cc2)c(=O)[nH]c1=O,CHEMBL1890848,451.5050000000002,CCCCC1C(C)CC(C)C(C(CCCC)C(C)CCC2CCC(C(C)C)CC2)C1C,DCM-16531,/tmp/temp/ina_vdni7tn2
GDPXQXNERIESAT-ZRDIBKRKSA-N,PubChem,CCC(C)N1C(=O)/C(=C/NCCN2CCOCC2)C(=O)NC1=S,CHEMBL1894014,340.44900000000007,CCC(C)C1C(C)CC(C)C(CCCCC2CCCCC2)C1C,DCM-6742,/tmp/temp/ina_vdni7tn2
AVNOMTFDJGKWLB-UHFFFAOYSA-N,both,COc1ccccc1CC(=O)N1CCCC(CCC(=O)NCc2ccccc2F)C1,CHEMBL1353245,412.50500000000017,CCC1CCCCC1CC(C)C1CCCC(CCC(C)CCC2CCCCC2C)C1,DCM-2173,/tmp/temp/ina_vdni7tn2
XHPIRRVUZAZXJV-UHFFFAOYSA-N,PubChem,Cc1cc(=O)cc(C)n1-c1ccc(Cl)c(Cl)c1,CHEMBL1737001,268.143,CC1CC(C)C(C2CCC(C)C(C)C2)C(C)C1,DCM-105883,/tmp/temp/ina_vdni7tn2
XKIQVOMLRXPKJW-UHFFFAOYSA-N,PubChem,CN(Cc1ccccc1)CC(O)CN(C)Cc1ccccc1,CHEMBL394827,298.43,CC(CC(C)CC1CCCCC1)CC(C)CC1CCCCC1,DCM-73206,/tmp/temp/ina_vdni7tn2
LWNYVUFSHJVIGB-UHFFFAOYSA-N,PubChem,Cc1nn(CC#N)c(=O)n1-c1ccc(F)cc1,CHEMBL1492384,232.218,CCCC1CC(C)C(C2CCC(C)CC2)C1C,DCM-19477,/tmp/temp/ina_vdni7tn2
JLMVHPOVJKYSEJ-UHFFFAOYSA-N,PubChem,Cc1cc(C)cc(Cn2c(C)c(C(=O)N(C)Cc3ccc(F)cc3)sc2=O)c1,CHEMBL1870096,398.5030000000001,CC1CCC(CC(C)C(C)C2CC(C)C(CC3CC(C)CC(C)C3)C2C)CC1,DCM-88461,/tmp/temp/ina_vdni7tn2
APQVTEWQYBJPAP-QFIPXVFZSA-N,PubChem,COc1ccc(CCNC(=O)[C@@H](NC(=O)N2CC(=O)Nc3ccccc32)C(C)C)cc1OC,CHEMBL1401840,454.5270000000002,CCC1CCC(CCCC(C)C(CC(C)C2CC(C)CC3CCCCC32)C(C)C)CC1CC,DCM-24011,/tmp/temp/ina_vdni7tn2
RYGANYPVTHTPCD-UHFFFAOYSA-N,PubChem,CCN(CC)S(=O)(=O)c1ccc(N2CCCC2)c(NS(=O)(=O)c2cccs2)c1,CHEMBL1304366,443.616,CCC(CC)C(C)(C)C1CCC(C2CCCC2)C(CC(C)(C)C2CCCC2)C1,DCM-85097,/tmp/temp/ina_vdni7tn2
PKVBGGRCJUWNEZ-UHFFFAOYSA-N,PubChem,CCCNC(=O)C1(C)CCCN(C(=O)c2ccc3ccccc3c2)C1,CHEMBL2359788,338.451,CCCCC(C)C1(C)CCCC(C(C)C2CCC3CCCCC3C2)C1,DCM-88531,/tmp/temp/ina_vdni7tn2
PYEVHUDNLDAANW-UHFFFAOYSA-N,PubChem,CCc1ccccc1NC(=O)C1CCN(C(=O)N2CCOc3ccccc32)CC1,CHEMBL1331040,393.4870000000001,CCC1CCCCC1CC(C)C1CCC(C(C)C2CCCC3CCCCC32)CC1,DCM-71430,/tmp/temp/ina_vdni7tn2
BBGBSMGMTQJIAU-UHFFFAOYSA-N,PubChem,CN(C(=O)CN1C(=O)c2cc(Cl)c(Cl)cc2C1=O)C1CCS(=O)(=O)C1,CHEMBL1879606,405.2590000000002,CC1CC2C(C)C(CC(C)C(C)C3CCC(C)(C)C3)C(C)C2CC1C,DCM-55118,/tmp/temp/ina_vdni7tn2
UZBKVHNVGKVIBK-UHFFFAOYSA-N,PubChem,CCOC(=O)Cc1csc(NS(=O)(=O)c2ccc(OC)cc2)n1,CHEMBL1321369,356.42500000000007,CCCC(C)CC1CCC(CC(C)(C)C2CCC(CC)CC2)C1,DCM-82107,/tmp/temp/ina_vdni7tn2
SCBBLNAQWHMGCR-UHFFFAOYSA-N,PubChem,Cn1c(=O)c2cc(S(=O)(=O)NC(C(=O)NC3CCCCC3)c3ccccc3)ccc2n(C)c1=O,CHEMBL1612497,484.5780000000002,CC(CC1CCCCC1)C(CC(C)(C)C1CCC2C(C)C(C)C(C)C(C)C2C1)C1CCCCC1,DCM-86117,/tmp/temp/ina_vdni7tn2
HFJUPCKSFUGRFM-UHFFFAOYSA-N,PubChem,COc1ccc(NC(=O)C2CCCN2C(=O)NC2CCCCC2)cc1,CHEMBL1313473,345.4430000000002,CCC1CCC(CC(C)C2CCCC2C(C)CC2CCCCC2)CC1,DCM-5302,/tmp/temp/ina_vdni7tn2
BGWCBEDDOXEPKA-UHFFFAOYSA-N,PubChem,O=C(NCC1CCCO1)C1=CC2=NC(c3ccc(F)cc3)CC(C(F)(F)F)N2N1,not found,412.3870000000003,CC1CCC(C2CC3CC(C(C)CCC4CCCC4)CC3C(C(C)(C)C)C2)CC1,DCM-14581,/tmp/temp/ina_vdni7tn2
DLGDHSSWISMKHL-UHFFFAOYSA-N,PubChem,CCOC(=O)C(=O)N1CCC(C(=O)OCC)CC1,CHEMBL1455012,257.28599999999994,CCCC(C)C1CCC(C(C)C(C)CCC)CC1,DCM-100647,/tmp/temp/ina_vdni7tn2
WIRGQLCPQLEFPR-UHFFFAOYSA-N,PubChem,O=C(Nc1ccc(C(F)(F)F)cc1)N1CCN(C(=O)c2ccco2)CC1,CHEMBL1701952,367.32700000000006,CC(CC1CCC(C(C)(C)C)CC1)C1CCC(C(C)C2CCCC2)CC1,DCM-16449,/tmp/temp/ina_vdni7tn2
LRUFYTMGSXHKFO-UHFFFAOYSA-N,PubChem,COc1ccc(-c2noc(CCC(=O)N3CCC(c4cc(C)ccc4C)CC3)n2)cc1,CHEMBL1883909,419.52500000000015,CCC1CCC(C2CCC(CCC(C)C3CCC(C4CC(C)CCC4C)CC3)C2)CC1,DCM-64392,/tmp/temp/ina_vdni7tn2
GODAAKVDZQMPGF-UHFFFAOYSA-N,PubChem,O=C(COC(=O)COc1cccc(Br)c1)Nc1c(Cl)cccc1Cl,CHEMBL1402449,433.085,CC(CCC(C)CC1C(C)CCCC1C)CCC1CCCC(C)C1,DCM-106270,/tmp/temp/ina_vdni7tn2
ZFGMUUOLGFAMHW-UHFFFAOYSA-N,PubChem,CC1(C(=O)NS(=O)(=O)c2cccc(C#N)c2)CCN1C(=O)CCc1ccccc1,CHEMBL2360246,411.48300000000006,CCC1CCCC(C(C)(C)CC(C)C2(C)CCC2C(C)CCC2CCCCC2)C1,DCM-25839,/tmp/temp/ina_vdni7tn2
VYIVGXULFZNZBM-UHFFFAOYSA-N,PubChem,Cc1cc(C(=O)NCc2ccc(S(N)(=O)=O)cc2)ccc1[N+](=O)[O-],CHEMBL1867005,349.36800000000005,CC(C)C1CCC(C(C)CCC2CCC(C(C)(C)C)CC2)CC1C,DCM-18746,/tmp/temp/ina_vdni7tn2
RLTQZSGQFGQJRB-UHFFFAOYSA-N,PubChem,Cc1cc(C)n2nc(C(=O)OCC(=O)c3ccccc3Cl)nc2n1,CHEMBL1475356,344.75800000000004,CC1CC(C)C2CC(C(C)CCC(C)C3CCCCC3C)CC2C1,DCM-78123,/tmp/temp/ina_vdni7tn2
CQSNFIPYXCPYRW-UHFFFAOYSA-N,PubChem,Cc1cc(SCc2ccc(C(F)(F)F)cc2)nc(=O)[nH]1,CHEMBL1561465,300.30499999999995,CC1CC(C)CC(CCC2CCC(C(C)(C)C)CC2)C1,DCM-62064,/tmp/temp/ina_vdni7tn2
HENSCJMPPYGVHX-UHFFFAOYSA-N,PubChem,CCOC(=O)CSc1nc(C)cc2c1C(=O)OC2,CHEMBL1431541,267.3059999999999,CCCC(C)CCC1CC(C)CC2CCC(C)C12,DCM-50941,/tmp/temp/ina_vdni7tn2
JMLBHVOAZBTYFV-UHFFFAOYSA-N,both,Cc1ccc(-c2nc(C3CCN(S(=O)(=O)c4ccc(C(C)(C)C)cc4)CC3)no2)cc1,CHEMBL1481965,439.5810000000002,CC1CCC(C2CCC(C3CCC(C(C)(C)C4CCC(C(C)(C)C)CC4)CC3)C2)CC1,DCM-1540,/tmp/temp/ina_vdni7tn2
YACOEIITPCXCGD-UHFFFAOYSA-N,PubChem,COc1ccc(CC(=O)Nc2ccccc2C(=O)N2CCOCC2)cc1OC,CHEMBL1464408,384.4320000000002,CCC1CCC(CC(C)CC2CCCCC2C(C)C2CCCCC2)CC1CC,DCM-74213,/tmp/temp/ina_vdni7tn2
MVDVLWVPIWYDMR-UHFFFAOYSA-N,both,Cn1cc(C(=O)NCCCC(=O)NCc2ccccc2)c(C(F)(F)F)n1,CHEMBL1546907,368.359,CC(CCCCC(C)C1CC(C)CC1C(C)(C)C)CCC1CCCCC1,DCM-1823,/tmp/temp/ina_vdni7tn2
TXCOOSKZAPCSMJ-UHFFFAOYSA-N,PubChem,Cc1ccc(S(=O)(=O)N2CCC3CC2c2cc(Cl)ccc23)cc1,CHEMBL1878015,347.8670000000001,CC1CCC(C(C)(C)C2CCC3CC2C2CC(C)CCC32)CC1,DCM-17425,/tmp/temp/ina_vdni7tn2
VFXHKZHCAOUMLV-UHFFFAOYSA-N,PubChem,CCCn1c(-c2cccc(F)c2)nc2c1c(=O)[nH]c(=O)n2Cc1ccccc1,CHEMBL1468621,378.4070000000001,CCCC1C(C2CCCC(C)C2)CC2C(CC3CCCCC3)C(C)CC(C)C21,DCM-13706,/tmp/temp/ina_vdni7tn2
VADMSKYWFQXCTI-CXUHLZMHSA-N,PubChem,NC(=S)N/N=C1\CC(n2nnnc2-c2ccccc2)C2COC1O2,CHEMBL3189249,345.38800000000015,CC(C)CCC1CC(C2CCCC2C2CCCCC2)C2CCC1C2,DCM-85363,/tmp/temp/ina_vdni7tn2
XIPAZCOOEDVNGI-UHFFFAOYSA-N,PubChem,CC(C)(C)c1ccc(S(=O)(=O)NCc2ccc(C(=O)N3CCCC3)cc2)cc1,CHEMBL1530914,400.5440000000001,CC(C1CCCC1)C1CCC(CCC(C)(C)C2CCC(C(C)(C)C)CC2)CC1,DCM-74377,/tmp/temp/ina_vdni7tn2
WTGAICMAGGLKPL-UHFFFAOYSA-N,PubChem,Cc1ccc(C(=O)NC(C)c2ccc(-n3ccnc3)cc2)o1,CHEMBL1894591,295.34200000000004,CC1CCC(C(C)CC(C)C2CCC(C3CCCC3)CC2)C1,DCM-32891,/tmp/temp/ina_vdni7tn2
LUAMFBZSBQBKJA-ZHACJKMWSA-N,PubChem,COc1cccc(/C=C/C(=O)NCC2CCCCC2)c1,CHEMBL1712038,273.37600000000003,CCC1CCCC(CCC(C)CCC2CCCCC2)C1,DCM-8655,/tmp/temp/ina_vdni7tn2
SGYIWGHHFNNVCM-UHFFFAOYSA-N,PubChem,O=C(CCC1CCN(C(=O)Cc2c(F)cccc2F)CC1)NC1CC1,CHEMBL1462245,350.40900000000005,CC(CCC1CCC(C(C)CC2C(C)CCCC2C)CC1)CC1CC1,DCM-87355,/tmp/temp/ina_vdni7tn2
PYQSKEUUZAAQKP-UHFFFAOYSA-N,PubChem,COc1cc2c(cc1OC)CN(CC(=O)Nc1ccccc1C(=O)NC1CC1)CC2,CHEMBL1476598,409.4860000000003,CCC1CC2CCC(CC(C)CC3CCCCC3C(C)CC3CC3)CC2CC1CC,DCM-70185,/tmp/temp/ina_vdni7tn2
FKNCMSOJYZXBLC-UHFFFAOYSA-N,PubChem,CCCCN1C(=O)c2ccc(C(=O)Nc3ccc(S(=O)(=O)N(C)C)cc3)cc2C1=O,CHEMBL1325767,429.4980000000003,CCCCC1C(C)C2CCC(C(C)CC3CCC(C(C)(C)C(C)C)CC3)CC2C1C,DCM-106608,/tmp/temp/ina_vdni7tn2
LGWVIIQGKLLMKO-UHFFFAOYSA-N,PubChem,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(C)C)c1ccccc1S2,CHEMBL2361229,371.4620000000001,CCCC(C)CC1CCC2CC3CCCCC3C(C(C)CC(C)C)C2C1,DCM-90017,/tmp/temp/ina_vdni7tn2
PNCNYTBTIYLYGB-UHFFFAOYSA-N,PubChem,CC(C)(C)OC(=O)N1CCc2onc(-c3ccc(Cl)cc3)c2C1=O,CHEMBL1897112,348.78600000000006,CC1CCC(C2CCC3CCC(C(C)CC(C)(C)C)C(C)C32)CC1,DCM-17602,/tmp/temp/ina_vdni7tn2
JPTPGEYINYEXDH-UHFFFAOYSA-N,PubChem,O=C(CSCc1c(Cl)cccc1Cl)N1CCOCC1,CHEMBL1705378,320.241,CC(CCCC1C(C)CCCC1C)C1CCCCC1,DCM-58282,/tmp/temp/ina_vdni7tn2
OLHWIUDELHGBLY-UHFFFAOYSA-N,PubChem,O=C(NCCCN1CCCC1=O)c1ccc(Cl)c(Cl)c1,CHEMBL1732402,315.2000000000001,CC1CCC(C(C)CCCCC2CCCC2C)CC1C,DCM-3909,/tmp/temp/ina_vdni7tn2
IEULSMSLECDUSF-UHFFFAOYSA-N,PubChem,O=C(NCc1cccs1)C1CCN(C(=O)NCc2ccccc2)CC1,CHEMBL1479592,357.479,CC(CCC1CCCCC1)C1CCC(C(C)CCC2CCCC2)CC1,DCM-36985,/tmp/temp/ina_vdni7tn2
NZNAGNWCLMLSPP-UHFFFAOYSA-N,PubChem,Cc1ccc(S(=O)(=O)N2C(=O)CCC2C(=O)N2CCCCC2)cc1,CHEMBL1574747,350.44000000000005,CC1CCC(C(C)(C)C2C(C)CCC2C(C)C2CCCCC2)CC1,DCM-28647,/tmp/temp/ina_vdni7tn2
FLYKXSININFVOM-UHFFFAOYSA-N,PubChem,COc1ccc(O)c(CN2CCCC(C(=O)Nc3cccc(-n4cccn4)c3)C2)c1,CHEMBL1544210,406.48600000000016,CCC1CCC(C)C(CC2CCCC(C(C)CC3CCCC(C4CCCC4)C3)C2)C1,DCM-16831,/tmp/temp/ina_vdni7tn2
XFYVBHYJDBKUTB-UHFFFAOYSA-N,PubChem,O=C1CC2(CCN(C(=O)C3CC(=O)N(c4ccc(F)cc4)C3)CC2)Oc2ccccc21,CHEMBL1703085,422.4560000000003,CC1CCC(C2CC(C(C)C3CCC4(CC3)CC(C)C3CCCCC3C4)CC2C)CC1,DCM-32034,/tmp/temp/ina_vdni7tn2
ILOGBCVVOINMKT-SJXGUFTOSA-N,Novartis,COc1cc(NC(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OCC(N)=O)cc(OC)c1,not found,381.3850000000002,CCC1CC(CC)CC(CC(C)CC2CCC3C(CCC(C)C)CCC23)C1,DCM-116387,/tmp/temp/ina_vdni7tn2
CBWFTZNMONHKNZ-UHFFFAOYSA-N,Novartis,CN(CC(=O)O)C(=O)OCc1ccccc1,not found,223.228,CC(C)CC(C)C(C)CCC1CCCCC1,DCM-113686,/tmp/temp/ina_vdni7tn2
GWTWKCFMOHSIFY-ZEQRLZLVSA-N,both,CSCC[C@H](NC(=O)C1CCN(C(=O)[C@H](Cc2ccccc2)NS(=O)(=O)c2ccc(C)cc2)CC1)C(=O)O,CHEMBL1328066,561.7260000000002,CCCCC(CC(C)C1CCC(C(C)C(CC2CCCCC2)CC(C)(C)C2CCC(C)CC2)CC1)C(C)C,DCM-455,/tmp/temp/ina_vdni7tn2
PMCBSTTYEFIQIZ-UHFFFAOYSA-N,PubChem,CCn1c(SC(C)C(=O)O)nnc1-c1cccnc1,CHEMBL1422122,278.33700000000005,CCC1C(CC(C)C(C)C)CCC1C1CCCCC1,DCM-28861,/tmp/temp/ina_vdni7tn2
FUMZIOITLHYODU-UHFFFAOYSA-N,PubChem,CCn1c(=NC(=O)CN2C(=O)CCC2=O)sc2c(C)cc(C)cc21,not found,345.4240000000001,CCC1C(CC(C)CC2C(C)CCC2C)CC2C(C)CC(C)CC21,DCM-82596,/tmp/temp/ina_vdni7tn2
HLKVWOSDISGZTF-UHFFFAOYSA-N,PubChem,CC1(C)CC(=O)C2=C(C1)c1c(ccc3ncccc13)NC2c1cccs1,CHEMBL1307364,360.482,CC1CC(C)(C)CC2C1C(C1CCCC1)CC1CCC3CCCCC3C12,DCM-104690,/tmp/temp/ina_vdni7tn2
UAMWUUKODWDUPC-UHFFFAOYSA-N,PubChem,CCOc1ccc(NC(=O)CSc2nnc(-c3ccoc3C)n2CC2CCCO2)cc1,CHEMBL1903957,442.5410000000002,CCCC1CCC(CC(C)CCC2CCC(C3CCCC3C)C2CC2CCCC2)CC1,DCM-13201,/tmp/temp/ina_vdni7tn2
QAVGJJLENOIWCZ-UHFFFAOYSA-N,PubChem,C=CCC1(CC=C)CC(Cc2cnccn2)N(C(=O)OC(C)(C)C)C1,CHEMBL2137951,343.47100000000006,CCCC1(CCC)CC(CC2CCCCC2)C(C(C)CC(C)(C)C)C1,DCM-111560,/tmp/temp/ina_vdni7tn2
WFNBJOAXBSZSLK-UHFFFAOYSA-N,PubChem,Nc1nnc(SCc2cccnc2)s1,CHEMBL1732503,224.314,CC1CCC(CCC2CCCCC2)C1,DCM-42417,/tmp/temp/ina_vdni7tn2
VOKSIMQAEFERLJ-UHFFFAOYSA-N,PubChem,COc1ncccc1-c1cc2nc(NCCNC(C)=O)n(C)c(=O)c2s1,CHEMBL1875719,373.4380000000001,CCC1CCCCC1C1CC2CC(CCCCC(C)C)C(C)C(C)C2C1,DCM-80484,/tmp/temp/ina_vdni7tn2
YSWQHCQXQIVKLU-UHFFFAOYSA-N,PubChem,CCOC(=O)C1(CC)NC(c2ccc(OC)c(OC)c2)C2C(=O)N(c3cccc(C(C)=O)c3)C(=O)C21,CHEMBL1547708,494.5440000000004,CCCC(C)C1(CC)CC(C2CCC(CC)C(CC)C2)C2C(C)C(C3CCCC(C(C)C)C3)C(C)C21,DCM-13220,/tmp/temp/ina_vdni7tn2
PHNRQWADJPDRTK-UHFFFAOYSA-N,PubChem,O=C(CCn1c(=O)c2cccn2c2ccc(F)cc21)NCCc1ccccc1,CHEMBL1373263,377.4190000000001,CC(CCCC1CCCCC1)CCC1C(C)C2CCCC2C2CCC(C)CC12,DCM-54780,/tmp/temp/ina_vdni7tn2
NYWLTJAAWRSEAV-UHFFFAOYSA-N,PubChem,CSc1ccc(CNC(=O)C2(C)CCN2C(C)C)cc1,not found,292.448,CCC1CCC(CCC(C)C2(C)CCC2C(C)C)CC1,DCM-111994,/tmp/temp/ina_vdni7tn2
KRTULCKNSQRXRX-UHFFFAOYSA-N,PubChem,Cc1cccc(CS(=O)(=O)Cc2ccc(C(=O)NC3CCCC3)o2)c1,CHEMBL1722318,361.4630000000001,CC1CCCC(CC(C)(C)CC2CCC(C(C)CC3CCCC3)C2)C1,DCM-31289,/tmp/temp/ina_vdni7tn2
KCKDGTWYHOHJBD-RIYZIHGNSA-N,PubChem,Cc1cc(C)nc(N/N=C/c2ccncc2)n1,CHEMBL3209619,227.271,CC1CC(C)CC(CCCC2CCCCC2)C1,DCM-54645,/tmp/temp/ina_vdni7tn2
AVDPRGBXZKSXDY-UHFFFAOYSA-N,Novartis,COc1ccc(-n2nnc(C(=O)Nc3ccccc3F)c2C)cc1Cl,not found,360.77600000000007,CCC1CCC(C2CCC(C(C)CC3CCCCC3C)C2C)CC1C,DCM-118279,/tmp/temp/ina_vdni7tn2
DFZCUFBOHYRILQ-UHFFFAOYSA-N,PubChem,COc1ccc(-n2cnnc2SCC(=O)N(C)C2CCS(=O)(=O)C2)cc1,CHEMBL1720278,396.4940000000002,CCC1CCC(C2CCCC2CCC(C)C(C)C2CCC(C)(C)C2)CC1,DCM-91632,/tmp/temp/ina_vdni7tn2
OVWREYSRRDICFP-UHFFFAOYSA-N,PubChem,OC(CN1CCC(Cc2ccccc2)CC1)C(F)(F)F,CHEMBL1511615,287.32499999999993,CC(CC1CCC(CC2CCCCC2)CC1)C(C)(C)C,DCM-100001,/tmp/temp/ina_vdni7tn2
GEOIROWMYMQFFM-UHFFFAOYSA-N,PubChem,Cc1cccc(CN2CCC(CNC(=O)Nc3ccccc3F)CC2)c1,CHEMBL3208747,355.45700000000005,CC1CCCC(CC2CCC(CCC(C)CC3CCCCC3C)CC2)C1,DCM-32274,/tmp/temp/ina_vdni7tn2
QFZFMLIEANMFDN-UHFFFAOYSA-N,PubChem,CSc1ccc(S(=O)(=O)NCC(=O)OCC(=O)N2CC(C)CC(C)C2)cc1[N+](=O)[O-],CHEMBL1402757,459.54600000000016,CCC1CCC(C(C)(C)CCC(C)CCC(C)C2CC(C)CC(C)C2)CC1C(C)C,DCM-87641,/tmp/temp/ina_vdni7tn2
VFAOIZJSZIUZPY-LDADJPATSA-N,PubChem,COc1ccc(N2C(=O)NC(=O)/C(=C(/C)NCc3ccc4c(c3)OCO4)C2=O)cc1,CHEMBL1543440,409.39800000000014,CCC1CCC(C2C(C)CC(C)C(C(C)CCC3CCC4CCCC4C3)C2C)CC1,DCM-22749,/tmp/temp/ina_vdni7tn2
JGLKOTVFLCOSBD-UHFFFAOYSA-N,PubChem,COc1cccc(C2(C)NC(=O)N(CC(=O)c3cc(C)n(C4CC4)c3C)C2=O)c1,CHEMBL1698494,395.4590000000002,CCC1CCCC(C2(C)CC(C)C(CC(C)C3CC(C)C(C4CC4)C3C)C2C)C1,DCM-55200,/tmp/temp/ina_vdni7tn2
HHJHIQCUNRRFME-UHFFFAOYSA-N,PubChem,CCCn1c(SCC(=O)Nc2ccc(Cl)cc2)n[nH]c1=O,CHEMBL1508397,326.8090000000001,CCCC1C(C)CCC1CCC(C)CC1CCC(C)CC1,DCM-112414,/tmp/temp/ina_vdni7tn2
LUCWHOSVEZMKHT-UHFFFAOYSA-N,PubChem,COc1cccc2cc(C(=O)N3CCN(c4ccccn4)CC3)c(=O)oc12,CHEMBL1344430,365.3890000000001,CCC1CCCC2CC(C(C)C3CCC(C4CCCCC4)CC3)C(C)CC12,DCM-100551,/tmp/temp/ina_vdni7tn2
PENGBUDFUWTFER-UHFFFAOYSA-N,PubChem,CN(C(=O)COC(=O)Cc1ccccc1[N+](=O)[O-])C1CCS(=O)(=O)C1,CHEMBL1881765,370.3830000000001,CC(CCC(C)C(C)C1CCC(C)(C)C1)CC1CCCCC1C(C)C,DCM-21610,/tmp/temp/ina_vdni7tn2
OTUVUZIKCVOQTC-UHFFFAOYSA-N,PubChem,CC(NC(=O)COc1ccccc1)C(=O)N1CCN(c2ccc(F)cc2)CC1,CHEMBL1899824,385.4390000000001,CC1CCC(C2CCC(C(C)C(C)CC(C)CCC3CCCCC3)CC2)CC1,DCM-69270,/tmp/temp/ina_vdni7tn2
YSLRWOGFRUXEFU-UHFFFAOYSA-N,PubChem,CCc1ccccc1NC(=O)C1CCN(S(=O)(=O)c2ccc3c(c2)N(C(C)=O)CCO3)CC1,CHEMBL1509450,471.5790000000004,CCC1CCCCC1CC(C)C1CCC(C(C)(C)C2CCC3CCCC(C(C)C)C3C2)CC1,DCM-32106,/tmp/temp/ina_vdni7tn2
QKDVFTVASYCVMV-UHFFFAOYSA-N,PubChem,CN(C(=O)C1CCC(CNS(=O)(=O)c2cccc3cccnc23)CC1)C1CCCCC1,CHEMBL1359744,443.6130000000002,CC(C1CCCCC1)C(C)C1CCC(CCC(C)(C)C2CCCC3CCCCC32)CC1,DCM-93408,/tmp/temp/ina_vdni7tn2
DIXPKNNIFHIDHV-UHFFFAOYSA-N,PubChem,Cc1ccc(NC(=O)C(C)OC(=O)CSc2ccccc2)cc1,CHEMBL1888389,329.42100000000005,CC1CCC(CC(C)C(C)CC(C)CCC2CCCCC2)CC1,DCM-100240,/tmp/temp/ina_vdni7tn2
NYWJBDPIJAUVAY-UHFFFAOYSA-N,PubChem,Cn1c(SCC(=O)NNC(=O)Nc2ccc(Cl)cc2)nnc1-c1ccccc1,CHEMBL1338590,416.8940000000001,CC1CCC(CC(C)CCC(C)CCC2CCC(C3CCCCC3)C2C)CC1,DCM-44165,/tmp/temp/ina_vdni7tn2
JWSMUCYAEBDXHW-UHFFFAOYSA-N,PubChem,CC(C)N1CCN(Cc2ccc3c(c2)OCCO3)CC1CCO,CHEMBL1346042,320.433,CCCC1CC(CC2CCC3CCCCC3C2)CCC1C(C)C,DCM-47052,/tmp/temp/ina_vdni7tn2
YJSOIYXGCPFTST-UHFFFAOYSA-N,PubChem,CCc1nc2ccc(C(=O)NCCNC(C)=O)cn2c1N(CCC(C)C)CCN(C)C,CHEMBL3188853,430.5970000000003,CCC1CC2CCC(C(C)CCCCC(C)C)CC2C1C(CCC(C)C)CCC(C)C,DCM-57064,/tmp/temp/ina_vdni7tn2
DSRHSCKCDGMHEA-UHFFFAOYSA-N,PubChem,CC(=O)Nc1ccc2nc(SCC(=O)O)sc2c1,CHEMBL1597675,282.34600000000006,CC(C)CCC1CC2CCC(CC(C)C)CC2C1,DCM-2639,/tmp/temp/ina_vdni7tn2
DWLLDQSUUYITKH-UHFFFAOYSA-N,PubChem,CCN(Cc1ccncc1)C(=S)Nc1ccccc1C,CHEMBL2138251,285.41600000000005,CCC(CC1CCCCC1)C(C)CC1CCCCC1C,DCM-73769,/tmp/temp/ina_vdni7tn2
QFDAJPSFBCNTKA-UHFFFAOYSA-N,PubChem,CC(=O)c1ccc(S(=O)(=O)N2CCC3(CC2)CC(=O)c2ccccc2O3)cc1,CHEMBL1898792,399.4680000000002,CC(C)C1CCC(C(C)(C)C2CCC3(CC2)CC(C)C2CCCCC2C3)CC1,DCM-109137,/tmp/temp/ina_vdni7tn2
